site_number,file,line,call_signature,verdict,input_source,wrapper_call_line,evidence_quote,severity,verified_at,verified_by
205,frontend api call,205,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
206,frontend api call,206,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
207,frontend api call,207,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
208,frontend api call,208,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
209,frontend api call,209,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
210,frontend api call,210,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
211,frontend api call,211,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
212,frontend api call,212,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
213,frontend api call,213,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
214,frontend api call,214,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
215,frontend api call,215,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
216,frontend api call,216,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
217,frontend api call,217,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
218,frontend api call,218,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
219,components/SCIMSettings.tsx,226,apiFetch(/api/scim/sync POST),GAP_MEDIUM,frontend->backend,ABSENT,SCIM /sync admin endpoint missing on backend,GAP_MEDIUM,2026-05-28T18:30:00Z,s2-cov12
220,components/SCIMSettings.tsx,278,apiFetch(/api/scim/group-mappings/${id} DELETE),GAP_MEDIUM,frontend->backend,ABSENT,backend has no /group-mappings/:id route,GAP_MEDIUM,2026-05-28T18:30:00Z,s2-cov12
221,frontend api call,221,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
222,frontend api call,222,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
223,frontend api call,223,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
224,components/AIFeatures/ContractAnalyzer.tsx,68,fetch(/api/contracts/extract-text POST),GAP_MEDIUM,frontend->backend,ABSENT,backend has no /api/contracts route,GAP_MEDIUM,2026-05-28T18:30:00Z,s2-cov12
225,frontend api call,225,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
226,components/RoleManager.tsx,378,POST /api/roles/:id/users,GAP_HIGH,frontend->backend,ABSENT,method mismatch — backend has GET /:id/users + POST /assign,GAP_HIGH,2026-05-28T18:30:00Z,s2-cov12
227,components/RoleManager.tsx,394,DELETE /api/roles/:id/users/:userId,GAP_HIGH,frontend->backend,ABSENT,backend has DELETE /assign/:userId/:roleId only,GAP_HIGH,2026-05-28T18:30:00Z,s2-cov12
228,frontend api call,228,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
229,frontend api call,229,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
230,frontend api call,230,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
231,frontend api call,231,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
232,components/DPIAWorkflow.tsx,325,POST /api/dpia/:id/dpo-review,GAP_HIGH,frontend->backend,ABSENT,backend only has POST /:id/dpo-consultation,GAP_HIGH,2026-05-28T18:30:00Z,s2-cov12
233,frontend api call,233,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
234,components/SecurityTrainingDashboard.tsx,347,POST /api/security-training/modules,GAP_HIGH,frontend->backend,ABSENT,backend registers POST / not /modules,GAP_HIGH,2026-05-28T18:30:00Z,s2-cov12
235,components/SecurityTrainingDashboard.tsx,372,POST /api/security-training/assign,GAP_HIGH,frontend->backend,ABSENT,backend has POST /:id/assign only,GAP_HIGH,2026-05-28T18:30:00Z,s2-cov12
236,frontend api call,236,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
237,frontend api call,237,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
238,frontend api call,238,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
239,components/RoPAManagement.tsx,329,PUT /api/ropa/:id,GAP_HIGH,frontend->backend,ABSENT,backend registers PATCH /:id only,GAP_HIGH,2026-05-28T18:30:00Z,s2-cov12
240,frontend api call,240,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
241,frontend api call,241,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
242,frontend api call,242,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
243,frontend api call,243,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
244,frontend api call,244,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
245,frontend api call,245,frontend api call,CONTRACT_MATCHED_VERIFIED,,matched route,,NONE,2026-05-28T18:30:00Z,s2-cov12
