site_number,file,line,call_signature,verdict,input_source,wrapper_call_line,evidence_quote,severity,verified_at,verified_by
180,./server/src/controllers/featureModulesController.ts,633,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
181,./server/src/controllers/featureModulesController.ts,644,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
182,./server/src/controllers/featureModulesController.ts,649,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
183,./server/src/controllers/featureModulesController.ts,654,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
184,./server/src/controllers/featureModulesController.ts,662,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
185,./server/src/controllers/featureModulesController.ts,671,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
186,./server/src/controllers/featureModulesController.ts,676,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
187,./server/src/controllers/featureModulesController.ts,684,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
188,./server/src/controllers/featureModulesController.ts,692,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
189,./server/src/controllers/featureModulesController.ts,747,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
190,./server/src/controllers/featureModulesController.ts,775,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
191,./server/src/controllers/featureModulesController.ts,784,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
192,./server/src/controllers/featureModulesController.ts,795,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
193,./server/src/controllers/featureModulesController.ts,800,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
194,./server/src/controllers/featureModulesController.ts,805,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
195,./server/src/controllers/featureModulesController.ts,816,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
196,./server/src/controllers/featureModulesController.ts,824,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
197,./server/src/controllers/featureModulesController.ts,833,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
198,./server/src/controllers/featureModulesController.ts,838,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-4
199,./server/src/controllers/featureModulesController.ts,847,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
200,./server/src/controllers/featureModulesController.ts,857,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-4
201,./server/src/controllers/featureModulesController.ts,907,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
202,./server/src/controllers/featureModulesController.ts,921,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
203,./server/src/controllers/featureModulesController.ts,933,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
204,./server/src/controllers/featureModulesController.ts,945,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
205,./server/src/controllers/featureModulesController.ts,950,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
206,./server/src/controllers/featureModulesController.ts,961,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
207,./server/src/controllers/featureModulesController.ts,969,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
208,./server/src/controllers/featureModulesController.ts,982,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
209,./server/src/controllers/featureModulesController.ts,996,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
210,./server/src/controllers/featureModulesController.ts,1009,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
211,./server/src/controllers/featureModulesController.ts,1017,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
212,./server/src/controllers/featureModulesController.ts,1032,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
213,./server/src/controllers/featureModulesController.ts,1042,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
214,./server/src/controllers/featureModulesController.ts,1051,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
215,./server/src/controllers/featureModulesController.ts,1059,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
216,./server/src/controllers/featureModulesController.ts,1068,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
217,./server/src/controllers/featureModulesController.ts,1076,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
218,./server/src/controllers/featureModulesController.ts,1083,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
219,./server/src/controllers/featureModulesController.ts,1092,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
220,./server/src/controllers/featureModulesController.ts,1100,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
221,./server/src/controllers/featureModulesController.ts,1113,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
222,./server/src/controllers/featureModulesController.ts,1121,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
223,./server/src/controllers/featureModulesController.ts,1130,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
224,./server/src/controllers/featureModulesController.ts,1139,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-5
225,./server/src/controllers/featureModulesController.ts,1147,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-5
226,./server/src/controllers/featureModulesController.ts,1156,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
227,./server/src/controllers/featureModulesController.ts,1164,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-6
228,./server/src/controllers/featureModulesController.ts,1171,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-6
229,./server/src/controllers/featureModulesController.ts,1184,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-6
230,./server/src/controllers/featureModulesController.ts,1257,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-6
231,./server/src/controllers/featureModulesController.ts,1339,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
232,./server/src/controllers/featureModulesController.ts,1348,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
233,./server/src/controllers/featureModulesController.ts,1360,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-6
234,./server/src/controllers/featureModulesController.ts,1373,privileged action site,GAP_MEDIUM,controller-handler,,,GAP_MEDIUM,2026-05-28T19:50:00Z,s3-cov16-6
235,./server/src/controllers/featureModulesController.ts,1386,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
236,./server/src/controllers/featureModulesController.ts,1396,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
237,./server/src/controllers/aiRmfController.ts,471,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
238,./server/src/controllers/onboardingController.ts,361,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
239,./server/src/controllers/onboardingController.ts,506,privileged action site,NOT_APPLICABLE,controller-handler,,,NONE,2026-05-28T19:50:00Z,s3-cov16-6
